Poids,Poids1,nou1,r36a,r36ab,r36,q27_i1,q27_i2,q27_i3,q27_i16,q27_i13,n43_i4,n43_i5,n43_i6,nou10_i4,nou10_i2,q27_i8,q27_i17,q27_i14,q31,q32,nou10_i1,nou7
1.0114927,1.7418199,5,3,14,12,2,1,2,3,2,2,2,3,2,3,3,2,3,2,3,3,2
1.0666684,1.1740968,99,1,3,12,1,2,4,2,2,2,2,3,2,4,2,5,5,3,1,5,2
0.8824031,1.5563691,3,1,12,11,3,1,3,3,1,2,3,3,3,4,3,2,3,3,2,4,2
1.0388494,0.7958709,0,1,5,4,4,4,4,1,3,4,4,1,4,4,4,1,4,1,1,4,2
1.0309947,1.6221517,7,1,11,8,4,1,4,4,3,1,1,4,1,4,1,2,1,3,1,1,2
0.936287,0.6534243,99,1,5,13,2,1,3,2,3,3,3,4,1,4,2,4,3,4,2,2,1
1.0615275,0.5980785,99,1,4,7,4,1,4,1,1,1,2,3,1,4,2,1,1,2,2,4,2
0.8452609,0.8545252,6,1,7,7,3,2,3,1,3,2,3,1,3,2,3,3,4,3,2,1,2
0.9113895,0.9487183,1,1,3,3,4,3,4,1,2,3,4,2,4,2,2,4,2,3,1,2,1
1.0213916,0.7731227,3,1,5,3,4,4,4,4,2,2,4,2,4,4,2,1,4,4,3,1,2
0.9231312,0.9890919,7,1,7,7,4,2,5,5,3,2,5,4,2,5,3,2,2,4,2,5,1
0.9861222,0.7229545,5,1,5,13,3,3,4,1,2,2,3,2,2,4,5,2,2,5,4,4,1
1.0641209,0.8086771,5,1,5,6,2,2,4,3,4,2,4,1,4,4,4,1,4,3,1,4,2
1.0107675,1.0109185,8,1,9,9,1,1,4,2,2,1,2,4,1,4,4,1,3,3,1,2,2
0.9364753,0.7586157,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0499864,1.0933682,99,1,3,3,2,2,2,2,3,1,2,3,1,1,2,2,2,1,2,2,2
1.1488762,1.0767658,5,1,9,12,1,1,4,2,3,1,3,3,2,3,2,2,2,2,1,3,1
0.993314,0.9853168,8,1,9,9,3,2,3,2,1,4,3,3,2,3,3,2,2,3,2,3,2
1.0104569,0.6313174,3,1,4,6,4,3,4,1,2,3,3,2,4,4,4,3,3,3,2,3,3
1.0076437,0.7501906,7,1,5,4,2,1,3,2,2,1,2,4,2,4,4,2,2,3,2,3,2
1.1000972,1.015716,99,1,9,4,3,1,3,4,4,1,5,4,1,3,2,1,3,3,2,4,2
1.0386405,0.6345512,99,1,4,14,3,3,3,2,2,2,3,2,3,3,3,5,3,2,2,3,2
0.9744866,0.7596945,8,1,5,6,3,2,3,2,3,2,3,2,2,2,3,2,3,3,1,2,1
0.9725798,1.0742254,2,1,3,5,4,2,4,1,3,3,4,2,4,4,4,1,4,1,1,4,2
0.9553566,0.5399363,3,1,4,4,2,2,3,2,2,2,3,2,2,2,2,1,3,2,1,2,1
0.993314,1.0892549,7,1,3,7,3,2,3,2,2,2,3,2,3,4,2,2,2,3,2,2,1
1.0376482,1.0675814,2,1,3,3,2,1,4,1,3,4,2,4,2,2,2,3,2,2,1,2,2
0.9362981,0.6895765,4,1,5,4,4,3,4,4,2,1,4,2,2,4,3,3,3,3,2,3,1
1.0335143,1.8682231,5,3,14,12,1,1,2,4,2,2,2,3,2,4,3,2,3,2,1,4,2
1.0317994,1.0393872,8,1,9,7,1,2,3,3,1,1,2,3,2,4,1,4,2,4,1,3,1
0.8076602,0.7177044,99,1,8,11,3,2,3,3,1,4,3,3,2,4,3,1,1,1,1,3,2
1.0161463,0.7155751,1,1,5,4,4,3,4,2,2,3,3,3,2,4,3,2,3,2,1,2,2
0.9496508,1.677377,99,1,16,14,1,1,4,2,1,1,4,4,1,4,2,1,2,1,1,4,2
0.936287,0.8985264,7,1,7,7,4,2,4,3,2,2,2,2,2,4,1,3,1,3,2,1,1
0.9442534,0.9794146,0,1,3,4,4,4,4,1,3,3,4,2,2,4,4,1,4,1,1,4,2
0.9360124,0.8493079,7,1,7,13,3,4,4,1,2,3,4,2,3,4,4,4,3,4,1,3,2
1.5172675,1.3769761,8,1,9,9,1,1,3,3,1,1,2,3,1,5,1,3,2,4,2,3,1
0.9596791,0.9181834,8,1,7,7,2,1,1,4,1,1,1,4,2,3,2,2,4,2,2,2,2
0.9982597,0.6956398,8,1,5,4,1,2,4,2,2,4,3,2,1,1,1,2,2,1,2,2,1
0.9781072,0.6869171,99,1,5,13,4,1,4,1,1,3,3,4,1,3,3,1,1,2,1,3,2
0.9311016,1.7344711,99,1,12,11,4,1,4,2,2,1,3,3,1,4,2,1,3,1,1,4,2
1.0009637,0.8101765,3,1,5,4,4,2,4,2,2,3,4,2,2,4,2,1,2,3,1,3,2
1.0169171,0.837321,5,1,5,6,3,5,3,5,2,2,3,2,2,4,2,5,2,2,2,3,1
0.9366029,0.8907048,99,1,6,11,4,2,3,2,4,4,4,2,3,3,4,2,2,3,2,3,2
1.0074412,0.9670072,10,1,9,9,1,1,3,3,3,1,2,4,2,4,3,3,2,3,2,2,1
0.9786631,0.7295026,2,1,5,4,4,4,4,2,3,4,4,1,4,4,2,5,3,2,2,2,1
1.171916,1.0610232,5,1,9,9,1,1,4,2,1,1,2,4,2,3,2,1,3,1,1,3,2
0.9284021,0.6730326,5,1,5,4,3,2,3,2,2,3,3,3,3,3,2,2,2,3,2,3,2
1.0977694,0.6358304,3,1,4,4,4,4,4,2,2,3,4,2,2,4,4,2,4,2,1,4,1
0.923717,0.7510818,7,1,5,6,4,2,4,4,2,1,3,3,2,4,3,3,3,4,1,2,1
0.9742907,1.0365295,7,1,7,7,2,1,2,4,1,1,1,4,2,3,2,3,1,4,2,1,1
1.1032143,1.166434,8,1,7,7,2,1,3,3,2,1,1,4,1,3,1,2,2,3,2,1,2
0.978601,0.7909683,4,1,5,3,4,4,4,1,2,3,4,1,4,4,2,3,4,1,1,2,2
0.9265062,0.916204,4,1,3,3,1,1,4,2,2,1,2,3,2,4,2,2,2,2,1,2,1
1.0174482,0.7812489,3,1,5,4,4,3,4,2,3,2,4,3,3,4,5,2,3,2,2,2,1
1.0190327,1.0150859,10,1,9,7,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,4,2
1.0684996,2.0428109,5,3,14,13,3,3,3,2,3,3,3,3,2,3,2,3,2,4,3,2,3
1.0335143,0.891152,99,1,8,7,3,3,5,3,2,5,3,2,3,5,5,5,5,3,2,3,3
1.0626799,2.0667353,2,1,12,5,4,4,4,2,3,4,4,2,4,4,4,2,4,2,1,4,2
0.9784043,1.9904231,6,3,14,12,3,3,3,2,2,2,4,1,3,4,3,2,3,4,2,3,2
0.9916689,1.0657816,2,1,3,3,4,4,4,2,2,3,4,1,4,4,4,2,4,1,1,4,2
0.9877909,0.949267,99,1,9,9,1,1,1,4,4,2,2,4,1,4,4,1,4,1,1,4,2
1.0499864,0.7613105,5,1,5,4,3,2,2,2,2,3,3,3,2,3,2,3,2,2,1,3,1
1.1186042,0.8631549,4,1,5,4,4,4,4,2,3,4,4,1,3,4,2,3,4,2,2,3,2
1.0188279,0.7752807,4,1,5,4,4,4,4,2,2,3,3,2,4,4,3,2,3,3,2,4,1
1.086344,0.6421117,4,1,4,4,4,3,4,3,2,3,4,2,4,4,4,2,2,2,1,1,1
0.9941979,1.0619948,7,1,9,9,1,1,2,4,2,1,2,3,1,3,1,2,3,3,1,3,2
0.9661937,1.0244769,7,1,7,7,3,2,3,2,3,1,3,3,2,3,2,3,2,3,3,2,2
0.9937747,0.9955046,1,1,3,4,4,3,4,2,2,3,4,2,3,4,1,2,4,2,1,4,2
1.0410719,0.9199983,10,1,9,9,1,1,4,2,4,1,3,4,1,4,2,1,3,2,1,4,2
0.9798372,1.002108,7,1,7,7,3,2,3,2,2,2,2,3,2,3,2,3,2,2,2,3,2
0.9644656,0.853039,5,1,8,6,3,2,5,3,2,2,5,5,2,3,2,2,3,3,2,3,2
0.9797596,1.0949129,5,1,7,6,5,5,5,3,2,3,3,2,3,4,3,1,4,2,1,3,2
1.1631595,0.9529733,6,1,9,13,4,1,1,4,2,4,2,2,3,4,4,4,4,4,3,1,2
1.0049258,0.5738125,2,1,4,4,4,3,4,1,3,3,4,1,4,4,4,2,4,2,1,3,1
0.8753163,0.659377,5,1,5,4,3,3,4,2,3,2,4,2,3,3,4,3,3,2,2,3,1
0.9863205,1.0019348,8,1,7,13,4,2,3,2,2,2,3,2,4,4,2,2,2,3,2,2,1
0.978601,0.7909683,5,1,5,7,4,3,4,3,2,3,3,2,3,4,2,3,3,3,1,2,1
1.026355,1.1558203,8,1,7,7,2,2,2,3,1,1,2,3,2,4,1,3,3,3,4,2,1
1.0074412,0.9670072,10,1,9,9,1,1,4,1,2,1,2,4,5,5,4,1,1,2,1,5,2
0.9260609,0.8857841,7,1,9,9,1,1,1,3,2,1,3,2,2,4,2,3,2,2,1,2,1
0.8832157,1.5070111,99,3,14,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3
0.9798372,0.9467381,99,1,9,9,1,2,4,5,3,5,3,3,2,3,2,2,2,2,2,2,2
1.2396543,2.1545558,99,3,14,12,1,1,4,1,1,1,1,4,1,4,1,1,4,1,1,4,2
0.9433745,0.6982181,5,1,5,4,4,4,4,2,3,3,3,1,4,4,2,3,3,3,2,2,1
1.0468017,0.6531836,3,1,4,4,4,4,4,2,3,3,4,1,3,4,3,3,4,2,2,3,1
0.8869581,0.9117213,7,1,7,8,2,1,2,4,2,1,2,4,2,3,2,3,2,2,2,2,1
1.0243467,0.8275734,6,1,5,6,2,2,4,2,2,2,3,2,2,4,2,3,3,2,2,2,2
0.8997764,0.7765735,8,1,9,13,2,2,4,2,2,2,2,2,2,4,4,2,2,3,1,4,2
0.9878821,0.7670262,2,1,5,5,4,4,4,2,2,4,4,1,4,4,4,1,4,1,1,4,2
0.8834611,0.7522342,3,1,5,4,4,4,4,2,4,3,4,1,4,4,4,1,4,1,1,3,2
0.9465185,0.7730356,5,1,5,8,2,2,4,2,2,2,3,3,2,3,2,3,2,4,3,2,1
0.936287,1.6571983,4,3,14,4,3,3,1,5,1,3,4,1,4,4,3,2,2,5,2,3,2
1.2096858,1.0836606,7,1,8,8,1,1,4,1,2,4,2,4,1,5,2,3,4,4,2,4,1
1.0127628,1.8739709,99,4,16,14,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1
0.9849645,0.9328085,10,1,9,9,1,1,4,1,3,1,1,4,1,4,4,1,2,4,1,4,2
0.993314,1.0429429,7,1,7,7,2,1,3,3,4,1,2,3,1,4,3,3,2,3,1,2,1
1.0856525,1.158125,5,1,7,7,4,3,3,4,2,2,4,1,2,4,3,1,3,2,2,2,2
1.0029595,1.7831343,5,1,12,11,3,2,3,2,2,2,3,3,5,5,4,2,3,2,2,3,1
1.0543427,0.5686731,99,1,2,4,1,1,1,4,1,4,1,4,4,4,4,1,1,1,1,4,2
0.9372797,1.1046209,2,1,3,3,4,3,4,2,2,2,4,1,3,4,4,1,4,2,4,4,2
0.936287,0.9384257,4,1,3,13,3,4,4,1,2,3,3,2,2,4,3,2,3,2,1,3,2
0.978601,1.0876638,6,1,7,7,1,1,4,2,2,1,2,3,2,4,2,2,2,3,2,2,1
0.9235314,1.0247784,7,1,7,7,2,1,2,4,2,1,2,3,2,3,3,2,3,3,2,2,2
1.1032143,1.1019846,10,1,9,9,2,1,3,3,2,1,2,4,2,3,3,1,2,2,1,3,2
1.0092409,0.9028353,6,1,7,7,4,3,2,4,4,3,2,2,3,4,2,2,3,3,2,2,2
0.980855,1.121146,2,1,3,2,4,4,4,2,3,1,4,2,3,4,4,2,4,2,1,4,2
0.9744866,0.7596945,3,1,5,4,4,4,4,2,3,4,4,2,4,4,3,2,4,2,1,4,2
0.9908339,1.8453486,99,1,12,6,4,2,4,3,2,2,2,3,3,4,2,3,3,3,2,2,1
1.0865625,0.6471478,2,1,4,4,2,1,2,4,2,1,1,1,1,4,2,2,1,1,2,2,1
0.9916689,0.9640833,10,1,9,9,2,2,3,3,2,2,3,4,2,4,3,5,1,3,4,3,2
0.9849645,0.9328085,8,1,9,7,1,1,1,4,1,1,2,3,2,4,1,4,2,4,2,1,1
0.9788599,0.9551481,10,1,9,9,1,1,1,4,2,1,2,3,2,3,3,3,2,3,3,2,1
1.0471154,1.2989479,2,1,3,4,4,3,4,2,3,3,4,1,3,3,3,2,3,2,1,3,2
0.9967553,1.0700281,8,1,7,9,1,1,2,4,1,1,2,3,2,3,2,2,2,4,2,3,2
1.0406986,0.8002211,5,1,5,7,3,2,3,3,3,2,3,2,2,3,3,3,3,3,1,2,1
1.071398,0.7852889,4,1,5,4,4,3,4,1,1,3,4,2,3,4,3,2,2,1,1,4,1
0.8869581,0.9117213,6,1,7,7,3,2,2,4,1,3,3,2,3,2,3,4,3,2,2,1,1
1.1078721,0.8831707,4,1,5,4,4,5,3,2,2,3,4,2,5,4,3,2,3,3,1,2,1
0.9786631,1.8501464,7,3,14,12,4,4,4,4,4,3,3,3,3,3,4,4,4,3,2,3,3
0.9336198,0.7184663,10,1,5,7,2,3,4,2,2,2,3,3,2,4,3,2,2,2,4,3,2
1.0713879,0.8576542,5,1,5,9,3,2,4,3,2,2,3,3,2,4,4,3,3,2,2,3,1
1.0024555,1.2157656,4,1,3,5,4,3,4,2,2,3,3,2,3,4,4,1,3,1,1,4,2
1.0713879,1.1793638,7,1,7,7,2,2,5,3,1,2,2,2,5,4,2,2,2,3,1,4,2
0.936287,0.4765772,99,1,2,13,4,3,4,3,3,3,4,3,3,5,3,2,3,1,2,3,2
0.9853318,0.6033475,5,1,4,6,3,3,4,2,1,3,3,2,3,4,3,2,2,3,1,4,2
1.0009637,1.1140771,7,1,7,6,3,1,1,4,3,1,1,4,2,4,2,3,2,4,3,1,1
0.936287,0.6534243,7,1,5,13,4,3,4,2,2,3,4,2,3,4,2,1,2,2,2,4,2
0.8347896,0.8169551,99,1,3,13,2,1,2,4,2,1,2,3,2,4,4,2,2,1,2,4,2
0.9825804,1.0818036,8,1,7,7,1,1,3,2,1,1,1,2,2,4,3,2,2,3,2,3,1
1.0169171,1.2025318,2,1,3,4,4,4,4,2,3,4,4,1,4,4,4,4,4,1,1,4,2
0.9800428,0.7474946,3,1,5,4,4,4,4,2,4,4,4,1,4,4,2,2,4,1,2,3,1
0.954161,0.9436499,3,1,3,4,2,3,4,1,2,4,4,2,2,4,3,2,2,2,2,3,2
1.026355,0.8405328,5,1,5,7,4,3,4,2,3,3,4,1,3,4,3,2,3,2,1,3,2
0.9937065,0.7666777,2,1,5,4,4,4,1,1,4,1,4,4,4,4,4,1,3,3,1,4,1
0.936287,0.6534243,5,1,5,13,4,1,4,2,1,1,1,4,2,4,3,3,2,3,2,3,2
0.9744866,1.0446591,8,1,7,7,1,1,4,4,1,2,4,2,1,2,1,1,1,4,1,2,1
1.0143601,0.9287278,99,1,7,14,1,1,2,4,2,1,1,4,1,4,1,4,1,4,2,1,1
0.9559569,1.7827656,99,3,14,12,4,4,3,4,3,1,3,4,1,4,3,4,2,1,1,4,3
0.9343443,0.5546339,99,1,4,6,3,1,4,2,2,2,3,1,4,1,1,3,2,3,1,2,2
0.9779275,1.0622092,1,1,3,9,3,2,4,2,1,1,1,3,2,4,4,1,3,1,1,4,2
0.9576828,1.6974424,99,4,16,14,5,5,5,5,5,4,5,2,5,5,5,5,5,5,4,5,3
0.8852226,1.6556081,99,4,16,14,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,1
0.9522309,0.9844868,0,1,3,3,1,2,4,1,4,3,4,2,1,4,4,1,4,2,1,4,2
1.2798754,0.8746787,99,1,5,7,4,3,4,2,3,3,4,2,3,4,2,1,3,3,1,4,1
1.0252528,1.9487884,1,3,14,12,2,1,1,4,3,1,1,1,1,3,4,1,2,1,1,3,2
1.0031099,0.6972802,4,1,5,4,4,3,4,1,3,2,4,2,4,4,4,3,3,3,2,2,1
0.9578754,0.8160392,7,1,8,13,2,2,3,2,3,3,3,3,2,3,3,2,2,3,3,3,1
0.9798372,1.0466067,6,1,3,9,4,3,5,2,2,3,3,2,5,4,2,2,4,2,2,2,2
0.9381408,1.5386136,5,1,12,11,4,3,4,4,2,4,4,2,2,4,2,2,3,4,1,3,1
0.9937002,0.9470233,99,1,9,7,1,1,2,3,1,3,3,3,2,4,1,1,1,2,2,4,2
0.978601,0.7909683,5,1,5,6,4,4,4,2,3,4,4,2,4,3,3,2,4,2,1,3,1
0.9848427,1.7557579,7,1,16,13,1,1,4,4,2,3,4,4,1,4,4,1,3,2,1,4,2
0.8167182,0.6431497,5,2,15,5,1,4,3,3,1,3,4,3,4,2,1,4,3,4,3,3,2
0.9578754,0.8763138,7,1,9,13,3,2,4,1,3,2,3,4,3,2,2,2,1,2,3,4,3
0.9863205,0.7286246,5,1,5,9,3,1,3,2,2,2,1,2,4,2,2,1,2,1,1,1,1
0.978601,1.0275667,8,1,9,9,1,1,4,2,1,1,2,4,1,1,2,1,2,2,1,2,2
0.8167182,0.4617488,5,1,4,13,5,3,4,2,3,2,3,2,2,4,3,5,4,2,2,4,1
0.9364753,0.6585491,5,1,5,13,4,3,4,2,2,3,3,2,3,4,2,3,3,3,1,5,2
1.0061128,1.0569732,99,1,3,4,2,2,4,2,2,3,3,2,1,4,3,2,2,2,2,3,2
0.9569421,0.5985319,2,1,4,4,1,2,2,1,2,4,4,2,1,4,3,3,2,2,1,1,2
0.9941979,1.1740215,7,1,3,4,4,4,4,1,4,3,4,2,2,2,2,2,3,1,1,2,1
0.909781,0.6753696,7,1,5,7,4,3,3,2,4,4,2,3,2,3,1,3,1,2,1,1,1
0.9878821,0.7670262,4,1,5,4,4,2,4,3,3,4,4,1,4,4,3,2,4,3,2,4,2
1.2396543,2.1545558,99,3,14,12,2,1,4,2,1,1,1,4,1,4,1,2,4,1,1,4,2
0.9467089,1.0121465,6,1,9,9,5,1,5,4,2,1,5,4,3,4,2,2,2,4,1,5,1
0.8411733,0.820895,5,1,3,12,2,1,2,2,1,1,3,4,1,4,2,2,4,3,3,2,2
1.0359191,1.0664089,0,1,3,3,2,2,3,3,2,2,3,2,2,3,2,2,1,3,1,3,2
1.0716134,0.7914479,7,1,5,7,3,3,4,3,3,4,3,2,4,4,2,3,4,3,2,2,1
1.0711105,1.0577687,9,1,9,9,1,1,1,3,3,1,1,4,1,3,3,2,2,3,4,2,2
0.9180049,0.6796961,4,1,5,4,3,2,3,3,2,2,3,3,2,3,3,2,3,2,1,3,2
0.909781,1.7128557,99,3,14,4,4,3,4,2,2,4,4,1,3,4,4,2,4,1,1,4,2
0.9240983,0.8960398,2,1,3,13,3,2,3,4,2,2,2,4,1,4,4,4,2,2,2,4,2
0.9028704,0.6962571,4,1,5,13,4,3,4,2,3,3,4,2,2,4,1,1,3,2,1,2,1
0.9087415,0.8211132,99,1,9,11,3,2,4,2,3,2,3,3,2,4,3,2,4,2,2,3,1
0.944074,1.010021,7,1,7,7,3,2,4,4,3,2,3,2,2,3,2,2,3,3,2,3,1
0.978601,0.7909683,7,1,5,4,4,4,4,1,3,4,4,4,4,4,4,2,4,2,1,3,2
0.9898743,1.8166794,3,1,12,11,3,2,3,2,3,2,4,2,3,4,3,2,3,3,2,3,2
0.9934087,0.8951483,5,1,9,7,1,1,1,4,3,1,4,4,4,4,3,1,1,1,1,4,2
0.9571345,0.975246,99,1,9,9,1,1,3,2,2,1,2,2,1,4,2,1,2,2,1,4,2
1.0097407,0.9864292,5,1,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1
0.9941979,0.8174692,5,1,5,4,2,3,4,1,3,1,3,2,2,4,2,3,3,3,2,2,1
1.0388494,1.0339359,99,1,9,4,1,1,1,5,1,1,1,4,1,3,5,1,2,1,1,4,2
0.9717745,0.7162116,7,1,5,11,2,2,4,1,1,2,2,3,2,4,2,2,3,3,3,2,2
0.9095982,0.4887498,99,1,2,13,3,2,4,1,2,3,4,2,4,4,2,2,2,3,1,3,1
0.9372923,0.6632739,99,1,5,4,2,3,4,1,2,3,4,2,2,4,2,3,3,3,2,2,1
1.0386405,0.955327,7,1,8,7,4,5,4,5,5,5,5,5,5,4,2,5,5,3,1,5,1
0.9898381,1.8061113,5,1,12,4,2,2,4,2,2,4,4,2,5,4,3,4,3,3,2,1,1
0.9657819,1.0406569,2,1,3,4,2,2,3,5,1,1,3,3,3,3,2,1,2,1,1,4,2
0.9682826,1.0486807,7,1,7,7,4,2,4,3,2,2,3,2,2,2,2,2,2,3,2,2,1
1.024225,0.9927132,99,1,9,2,3,1,3,4,2,2,2,4,2,2,4,2,2,3,1,3,2
0.9941979,1.0619948,10,1,9,9,1,1,4,4,1,1,1,4,1,4,1,1,2,4,1,4,2
1.0027708,0.9909916,2,1,3,3,4,4,4,1,2,4,4,2,4,4,3,2,4,2,1,4,2
0.9366029,0.7642781,6,1,5,11,3,1,4,2,1,2,2,3,2,4,1,2,2,2,2,3,2
1.0261487,1.0834596,99,1,9,9,1,1,5,5,1,1,3,2,5,4,3,3,5,3,2,2,2
1.0686309,1.8923609,0,3,14,2,4,4,5,1,4,4,1,1,4,4,4,1,3,1,2,4,2
0.9941979,1.1740215,1,1,3,3,4,4,4,2,4,3,4,2,4,4,4,1,4,1,1,4,2
0.9551427,0.8731523,10,1,9,9,1,1,1,4,4,1,2,4,2,4,4,2,1,4,2,4,2
1.0492294,0.7343506,4,1,5,4,3,2,2,4,2,1,2,3,1,4,3,3,2,2,2,1,1
1.0471154,0.9044553,5,1,5,6,3,3,4,2,2,3,3,2,2,4,3,1,2,3,2,3,2
0.9928902,0.6090797,3,1,4,3,4,5,4,2,2,2,4,1,4,4,4,2,5,1,2,3,1
1.0216614,0.9511745,8,1,7,7,1,1,2,4,1,1,3,2,2,3,1,4,2,4,2,1,1
1.0264724,0.95544,99,1,3,12,3,2,3,5,3,2,3,3,1,3,2,2,3,3,4,4,3
1.0026571,0.853175,5,1,5,12,3,2,4,3,3,3,2,2,2,3,3,2,2,2,2,3,2
1.0422496,1.0862418,10,1,9,13,2,1,3,1,2,1,2,4,1,4,4,2,4,3,1,4,2
0.9786631,0.8164885,8,2,15,11,2,3,3,2,2,3,3,3,2,2,4,2,2,2,2,2,1
0.9364147,0.6093621,99,1,4,11,4,5,4,5,3,4,4,1,4,4,2,2,2,2,2,4,2
1.0306884,1.203401,8,1,7,12,3,1,3,3,2,1,2,4,1,3,2,3,2,4,2,2,1
0.9616072,0.7197365,4,1,5,4,4,3,3,2,3,2,3,2,3,3,4,3,3,2,2,3,2
0.9048989,0.9268509,5,1,9,11,4,2,2,4,2,1,3,2,1,3,1,1,2,3,1,4,2
0.9964878,0.6483161,2,1,4,4,4,4,4,5,3,4,4,2,4,4,3,2,5,2,1,4,1
1.0672922,0.9797473,5,1,3,3,4,3,4,2,2,3,3,2,3,4,1,3,2,3,1,2,2
0.8420652,0.9662756,3,1,3,3,2,4,4,2,2,3,4,2,4,4,3,1,2,2,1,4,2
1.0172436,0.7751692,99,1,5,4,2,2,3,3,2,5,2,2,5,3,3,2,2,2,2,4,2
0.9744866,0.7596945,3,1,5,6,4,4,4,4,4,3,4,1,4,4,2,2,3,2,2,2,1
1.0023565,1.1012197,1,1,3,3,2,3,4,2,2,1,3,3,2,3,4,1,4,3,1,2,3
1.0031106,0.9825207,99,1,9,9,2,1,2,2,4,1,2,4,2,3,4,2,2,1,2,4,1
1.0103699,0.9600758,7,1,7,7,1,1,2,4,1,1,2,3,1,4,2,1,2,2,2,3,1
0.8844896,0.6250703,3,1,5,4,4,1,1,4,2,2,1,2,3,4,3,1,4,2,1,4,2
1.0156993,0.8874077,99,1,9,9,2,2,2,3,2,2,3,4,2,3,3,2,3,2,3,3,2
1.0345306,0.5871939,4,1,4,4,3,3,3,3,2,3,3,2,5,5,3,2,3,2,2,5,2
0.934409,0.8453108,6,1,9,9,3,2,2,3,2,3,3,3,2,2,3,3,2,2,2,1,1
1.4525552,0.99205,3,1,5,4,4,3,4,2,3,2,3,2,3,4,4,2,3,2,2,5,1
1.0288094,0.9604733,5,1,7,7,4,5,5,5,1,5,5,2,5,4,4,3,3,3,2,5,3
1.0460718,1.0679843,2,1,3,9,1,1,1,3,2,1,2,4,1,4,3,1,3,1,1,2,2
1.00974,1.7754595,99,3,14,12,3,3,1,4,2,1,5,2,4,5,5,1,2,1,2,3,2
0.9861222,1.0382825,2,1,3,13,4,4,4,1,3,4,4,1,4,4,4,5,4,2,1,3,3
0.887527,1.7016773,5,1,12,11,2,2,4,1,1,2,4,2,2,4,1,2,3,3,1,3,1
0.9606884,0.677517,5,1,5,13,4,5,4,4,2,1,4,2,2,4,4,1,3,4,2,4,2
1.0061128,0.9561154,10,1,9,9,1,1,4,3,3,4,4,4,3,2,4,1,4,4,1,3,1
0.9861222,1.8335391,0,3,14,13,4,5,4,1,2,4,4,1,4,4,1,1,3,1,1,4,2
1.1152655,1.0623989,10,1,9,9,1,1,4,1,2,1,3,4,1,4,1,1,4,3,2,2,2
0.96628,0.7824919,5,1,5,6,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,1
0.8078225,0.8586988,0,1,3,13,4,4,4,1,4,4,4,1,4,4,4,1,4,1,1,4,2
0.9863205,0.5854918,2,1,4,13,2,2,4,2,1,2,2,3,2,4,4,2,1,3,1,3,1
0.9742907,0.6057076,1,1,4,4,4,4,4,1,3,4,4,1,4,4,4,1,3,1,1,4,2
0.982778,0.7928768,8,1,5,7,3,3,3,3,1,2,3,2,2,3,2,3,2,3,2,2,1
0.8869581,0.7726963,7,1,6,7,3,3,3,2,2,3,3,2,3,4,2,2,3,3,2,2,1
0.9742907,1.4564953,3,1,10,6,3,5,5,3,2,5,3,3,2,4,2,1,4,3,2,2,2
0.9889991,0.9283522,5,1,9,9,1,1,3,3,2,1,2,4,2,4,1,2,2,3,1,4,1
0.9427956,0.5413226,5,1,4,11,3,3,3,3,3,3,4,3,4,4,3,2,3,1,1,4,2
1.3992447,1.0910469,5,2,15,13,4,2,2,4,2,1,2,3,2,4,2,4,2,3,2,1,1
0.9046278,0.8329925,10,1,9,7,4,1,1,4,1,1,1,4,1,4,4,1,1,1,1,4,2
0.976103,0.8507372,7,1,9,9,2,3,4,1,2,2,3,3,2,4,3,2,1,2,2,3,2
0.8927541,0.6376722,4,1,5,4,1,1,4,1,2,1,1,2,2,4,2,3,3,2,1,3,1
0.8972727,1.7720497,8,3,14,14,2,1,5,4,1,5,5,4,1,4,2,1,1,2,1,4,2
1.0166124,0.9776292,99,1,9,9,1,1,4,1,2,1,2,3,2,4,2,1,4,1,1,4,2
0.9576828,0.6692923,5,1,5,13,4,3,4,2,3,3,3,2,1,4,3,2,2,2,2,2,1
0.955237,1.065662,0,1,3,13,2,4,4,1,2,4,4,2,4,4,2,1,4,1,1,4,2
1.0294541,0.8320269,99,1,6,6,4,3,4,1,3,4,4,1,3,4,3,1,4,3,1,4,2
1.0211746,1.0989097,0,1,3,3,4,3,2,2,2,3,4,2,2,4,4,2,4,2,2,2,2
0.9682826,1.0486807,7,1,7,7,2,2,3,4,2,2,2,2,2,2,1,2,2,3,2,2,1
1.0567486,0.5892431,4,1,4,3,2,3,3,3,2,1,2,2,3,3,2,1,3,2,1,3,2
0.9937065,0.7666777,4,1,5,4,4,4,4,2,4,4,4,2,3,4,4,3,3,2,1,3,1
0.9619496,0.9534193,5,1,9,4,1,1,4,2,1,1,1,4,1,4,1,1,1,1,1,4,2
0.9742907,0.6057076,3,1,4,4,4,3,3,3,3,3,3,2,3,4,3,2,3,4,1,4,2
0.9113895,0.9487183,2,1,3,6,4,4,4,1,2,4,4,1,4,4,3,1,2,1,1,4,2
1.0806799,0.96818,99,1,9,4,1,1,5,5,5,3,4,3,1,4,5,5,5,5,4,4,3
