pays,poids1,nou1,v0t1,t12022,r36b,q27_i2,q27_i22,q27_i31,q27_i32,q27_i8,q27_i14,q27_i23,q31bv15_i4
1,0.3709501,3.0,1.0,3.0,4.0,3.0,4.0,3.0,,3.0,3.0,2.0,2.0
1,0.4566979,2.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0
1,0.4627654,5.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0
1,0.4699493,5.0,1.0,8.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0
1,0.5659792,99.0,1.0,6.0,9.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
1,0.5672022,5.0,1.0,6.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0
1,0.6091333,7.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0
1,0.6092933,9.0,1.0,8.0,7.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0
1,0.6286226,5.0,1.0,6.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0
1,0.6816276,99.0,1.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
1,0.6857957,5.0,1.0,8.0,7.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0
1,0.707676,5.0,1.0,9.0,8.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
1,0.7528396,8.0,1.0,4.0,9.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0
1,0.7845538,99.0,1.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.8207481,4.0,1.0,6.0,,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0
1,0.8554127,7.0,1.0,7.0,7.0,1.0,1.0,1.0,3.0,4.0,2.0,,
1,0.8943083,9.0,1.0,11.0,9.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0
1,0.899734,6.0,1.0,7.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0
1,0.929278,5.0,1.0,7.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0
1,0.974834,6.0,1.0,11.0,9.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0
1,1.073705,6.0,1.0,7.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0
1,1.149812,5.0,1.0,7.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
1,1.2747484,2.0,1.0,4.0,3.0,3.0,,3.0,2.0,,3.0,2.0,1.0
1,1.3181102,7.0,3.0,,7.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0
1,1.3324096,4.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0
1,1.4788716,6.0,1.0,13.0,8.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0
1,1.6244127,5.0,1.0,13.0,12.0,2.0,4.0,,,2.0,,2.0,2.0
1,1.8180494,99.0,1.0,13.0,12.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0
1,1.3123322,8.0,2.0,,,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0
1,1.0068241,7.0,1.0,7.0,,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0
1,0.5410101,8.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0
1,0.3431177,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
1,0.5643224,5.0,1.0,8.0,13.0,2.0,3.0,,3.0,,,3.0,
1,0.5856237,8.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,1.0,1.0,,2.0
1,0.5908591,9.0,1.0,11.0,9.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0
1,0.7535003,5.0,1.0,7.0,5.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0
1,1.2699711,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0
1,2.8014634,4.0,1.0,13.0,12.0,2.0,4.0,3.0,,3.0,3.0,,1.0
1,0.8554127,7.0,1.0,7.0,5.0,2.0,,2.0,,2.0,,,2.0
1,0.8722658,99.0,1.0,12.0,6.0,3.0,3.0,3.0,,3.0,2.0,3.0,2.0
1,1.1719755,5.0,1.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0
1,1.5363339,5.0,3.0,,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
1,1.9781393,99.0,1.0,13.0,12.0,2.0,,2.0,,,2.0,,2.0
1,2.3341453,5.0,1.0,,,,4.0,,,,3.0,,
1,0.9334159,3.0,1.0,7.0,4.0,,2.0,,2.0,3.0,3.0,2.0,1.0
1,1.0990375,99.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0
1,1.3874097,99.0,3.0,,13.0,,3.0,,3.0,,2.0,2.0,1.0
1,1.0994807,99.0,3.0,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1,0.965929,2.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0
1,1.3758118,5.0,3.0,,,4.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0
1,0.484118,8.0,1.0,11.0,9.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0
1,0.6503933,99.0,1.0,11.0,9.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
1,0.7540132,5.0,1.0,11.0,,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0
1,0.8718515,5.0,1.0,7.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0
1,1.010415,6.0,1.0,7.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0
1,1.0449791,5.0,1.0,7.0,5.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0
1,1.0997216,1.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0
1,1.2100734,2.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0
1,0.5541962,4.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
1,0.7950714,7.0,1.0,8.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
1,0.9075162,2.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0
1,1.0181288,,2.0,,,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0
1,1.7922096,99.0,3.0,,,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0
1,1.0213389,9.0,1.0,10.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0
1,1.5254192,7.0,1.0,7.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0
1,1.7811354,99.0,1.0,13.0,12.0,2.0,2.0,2.0,3.0,4.0,2.0,,1.0
1,0.814736,5.0,1.0,4.0,3.0,,3.0,,3.0,4.0,2.0,3.0,1.0
1,0.9024998,3.0,1.0,5.0,,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0
1,0.977777,8.0,1.0,11.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
1,1.0150796,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0
1,2.0328441,5.0,1.0,13.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1,0.9226057,99.0,2.0,,,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0
1,1.0276889,5.0,1.0,6.0,12.0,,4.0,1.0,2.0,2.0,3.0,,1.0
1,0.5617759,99.0,1.0,11.0,9.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0
1,0.5072708,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
1,0.5306131,10.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
1,0.5364877,99.0,1.0,11.0,9.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0
1,0.5765501,,1.0,11.0,9.0,1.0,3.0,2.0,,,4.0,1.0,1.0
1,0.5990821,99.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0
1,0.6069376,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0
1,0.6553271,5.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0
1,0.7011768,8.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0
1,0.7403492,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0
1,0.7461432,99.0,1.0,11.0,9.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
1,0.772662,99.0,1.0,11.0,,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
1,0.781415,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,,2.0,1.0,1.0
1,0.7874323,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0
1,0.8056288,10.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1,0.8494024,8.0,1.0,11.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
1,0.878257,99.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1,0.8943083,10.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
1,0.9241232,7.0,1.0,10.0,9.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0
1,0.9494229,10.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0
1,0.9517984,5.0,1.0,9.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0
1,1.0288817,99.0,1.0,7.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0
1,1.0336469,8.0,1.0,10.0,9.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
1,1.1237522,9.0,1.0,10.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0
1,1.1744113,99.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0
1,1.2642013,7.0,1.0,13.0,12.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0
1,1.3066047,10.0,2.0,,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0
1,1.4081231,99.0,3.0,,,1.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0
1,1.4237128,6.0,1.0,14.0,13.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0
1,1.6209538,7.0,1.0,13.0,12.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0
1,2.1137068,2.0,1.0,13.0,12.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0
1,0.6553271,10.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
1,0.9150957,3.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0
1,0.2667563,5.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0
1,0.625451,9.0,1.0,9.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
1,0.8244085,8.0,1.0,11.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0
1,0.9068723,9.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0
1,1.2005551,99.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0
1,1.3531206,7.0,2.0,,,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0
1,1.5055735,10.0,3.0,,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0
1,1.5868306,99.0,1.0,13.0,9.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0
1,0.5277783,8.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0
1,0.6362439,5.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0
1,0.8165168,8.0,1.0,11.0,9.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0
1,1.09241,2.0,1.0,11.0,9.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
1,2.67116,99.0,3.0,,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
1,0.6071786,10.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
1,0.6365672,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0
1,0.9148607,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0
1,0.6547221,10.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1,1.4786652,99.0,3.0,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
1,0.6362439,6.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.484118,99.0,1.0,11.0,9.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0
1,0.5908423,2.0,1.0,11.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0
1,0.6907085,7.0,1.0,9.0,8.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0
1,0.7144248,8.0,1.0,11.0,9.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0
1,0.7233368,99.0,1.0,9.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0
1,0.8554127,5.0,1.0,7.0,5.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0
1,0.8865932,5.0,1.0,11.0,8.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0
1,1.2605834,5.0,1.0,11.0,9.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0
1,0.7297437,5.0,1.0,7.0,5.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0
1,0.7550265,,1.0,11.0,9.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0
1,1.4171463,99.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0
1,0.4682705,99.0,1.0,11.0,9.0,2.0,,,2.0,3.0,2.0,1.0,2.0
1,0.7758102,8.0,1.0,11.0,9.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0
1,0.7764911,7.0,1.0,11.0,5.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0
1,0.807994,9.0,1.0,10.0,9.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,3.0
1,1.5393025,,1.0,,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0
1,0.5662457,99.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,,4.0,2.0,3.0
1,0.5962808,99.0,1.0,11.0,,2.0,1.0,1.0,3.0,,2.0,2.0,1.0
1,0.5962808,5.0,1.0,11.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
1,0.7247275,99.0,1.0,11.0,9.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0
1,0.7395182,99.0,1.0,5.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
1,0.8412321,99.0,1.0,7.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0
1,0.883748,10.0,1.0,11.0,9.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0
1,0.8912278,2.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0
1,1.0994807,2.0,3.0,,9.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0
1,1.1734321,5.0,1.0,11.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0
1,1.7117627,8.0,,,6.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0
1,0.4523033,99.0,1.0,6.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0
1,0.6250823,2.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0
1,0.7926494,99.0,1.0,11.0,9.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0
1,1.09241,7.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0
1,0.772662,10.0,1.0,11.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7946421,99.0,1.0,9.0,9.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0
1,0.539232,99.0,1.0,11.0,,3.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0
1,0.8226004,99.0,1.0,11.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0
1,0.8749818,5.0,1.0,11.0,9.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0
1,1.6371732,99.0,3.0,,,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
1,0.7355139,9.0,1.0,11.0,9.0,1.0,1.0,1.0,,3.0,2.0,3.0,1.0
1,0.7385969,99.0,1.0,7.0,5.0,2.0,2.0,2.0,,,,2.0,2.0
1,1.3673106,99.0,1.0,13.0,8.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0
1,0.8206359,10.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
1,0.9031501,8.0,1.0,7.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
1,0.3336285,99.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0
1,0.3996757,8.0,1.0,8.0,7.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0
1,0.435357,2.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0
1,0.6521248,3.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
1,2.5889225,99.0,3.0,,,2.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0
1,0.6038101,4.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0
1,1.1587185,0.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0
1,1.3137244,4.0,2.0,,3.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0
1,1.4533494,7.0,1.0,7.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0
1,2.2444391,8.0,3.0,,,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0
1,1.1838216,99.0,1.0,7.0,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
1,0.4582695,3.0,1.0,6.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0
1,0.4796779,8.0,1.0,9.0,8.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
1,0.551807,5.0,1.0,11.0,,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0
1,0.6180302,6.0,1.0,11.0,9.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0
1,0.6276475,5.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1,0.6524876,8.0,1.0,7.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0
1,0.6959121,5.0,1.0,11.0,9.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
1,0.6967626,6.0,1.0,10.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
1,0.8441499,10.0,1.0,11.0,9.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0
1,0.8684618,6.0,1.0,7.0,5.0,2.0,4.0,3.0,,2.0,2.0,3.0,2.0
1,0.9060583,7.0,1.0,7.0,5.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0
1,1.1143944,8.0,1.0,7.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
1,1.1471393,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0
1,1.1640815,8.0,1.0,7.0,5.0,,,,,,,,2.0
1,1.2114452,3.0,1.0,7.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0
1,1.2316999,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0
1,1.3055894,7.0,1.0,13.0,12.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0
1,1.3106115,5.0,1.0,7.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0
1,1.6244127,5.0,1.0,13.0,12.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0
1,1.7026098,99.0,1.0,,,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0
1,1.753583,6.0,1.0,13.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1,1.9681078,2.0,3.0,,,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0
1,0.7271173,5.0,1.0,11.0,10.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0
1,0.7481702,9.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1,0.8934147,5.0,1.0,7.0,7.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0
1,1.0288817,5.0,1.0,7.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0
1,1.0813617,99.0,1.0,7.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
1,1.0891771,5.0,1.0,7.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
1,1.0965536,9.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0
1,1.244171,3.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0
1,1.5900295,99.0,3.0,,,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0
1,1.5027863,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0
1,0.440091,3.0,1.0,8.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
1,0.4848343,3.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0
1,0.7414399,7.0,1.0,11.0,9.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0
1,0.9334159,99.0,1.0,7.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0
1,1.0914793,8.0,2.0,,,2.0,3.0,2.0,1.0,2.0,2.0,,2.0
1,1.9781393,5.0,3.0,,,1.0,,,2.0,4.0,1.0,3.0,2.0
1,2.0381734,5.0,3.0,,,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0
1,0.4624804,4.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
1,0.5358437,6.0,1.0,11.0,9.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0
1,0.5434815,99.0,1.0,6.0,12.0,,,3.0,,3.0,2.0,2.0,2.0
1,0.5617759,8.0,1.0,11.0,9.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0
1,0.5789367,7.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
1,0.6180302,8.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.6490098,7.0,1.0,8.0,8.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0
1,0.6858656,6.0,1.0,7.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0
1,0.7016021,8.0,1.0,11.0,9.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
1,0.7854585,6.0,1.0,11.0,9.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0
1,0.8077943,6.0,1.0,7.0,7.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
1,0.8326819,5.0,1.0,7.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1,0.8619333,5.0,1.0,7.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0
1,0.8622581,99.0,1.0,12.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
1,0.8701376,6.0,1.0,12.0,,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0
1,0.9029085,6.0,1.0,12.0,6.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0
1,0.9263437,99.0,1.0,12.0,3.0,2.0,,1.0,4.0,2.0,2.0,3.0,2.0
1,0.930463,5.0,1.0,7.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0
1,0.9334159,7.0,1.0,7.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
1,0.9642566,8.0,1.0,7.0,5.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0
1,0.9785325,8.0,1.0,7.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0
1,0.9964165,5.0,1.0,7.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0
1,1.0201057,6.0,1.0,11.0,13.0,,,,2.0,2.0,3.0,2.0,2.0
1,1.0449791,6.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1,1.0881225,3.0,1.0,7.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0
1,1.1386775,4.0,2.0,,,,4.0,,2.0,2.0,3.0,,2.0
1,1.1684388,7.0,1.0,7.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0
1,1.2567933,5.0,1.0,7.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0
1,1.2579734,8.0,1.0,7.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0
1,1.4036486,2.0,1.0,6.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0
1,1.5182652,6.0,3.0,,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
1,1.557318,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0
1,1.6740359,4.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
1,1.6932451,4.0,1.0,7.0,5.0,,4.0,3.0,3.0,2.0,3.0,,3.0
1,1.8540932,99.0,3.0,,,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0
1,2.4112554,9.0,3.0,,,2.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0
1,3.3510749,6.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1,0.8115894,7.0,1.0,7.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0
1,0.5210895,5.0,1.0,11.0,9.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0
1,0.534912,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
