pays,poids1,poids5,nou1,v0t1,t12022,q27_i2,q27_i22,q27_i32,q6v16_i4,q17v16,q27_i8,q27_i14,q27_i23,q9v16
1,0.6744459,0.6729828,6.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,9.0
1,1.3557256,1.2157571,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,7.0
1,1.87639,1.918807,3.0,1.0,13.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,10.0
1,1.5796424,1.645273,99.0,1.0,13.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,10.0
1,0.8420841,0.8345433,6.0,1.0,7.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,7.0
1,2.4769571,2.0365736,99.0,1.0,14.0,,,2.0,3.0,2.0,3.0,2.0,3.0,3.0
1,1.3797557,1.5275841,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,10.0
1,0.6451607,0.6446571,8.0,1.0,11.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,8.0
1,1.7264639,1.7830672,3.0,3.0,,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,6.0
1,1.2434632,1.2821246,99.0,3.0,,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0
1,0.9118544,0.9156367,4.0,1.0,7.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,8.0
1,1.358421,1.3027813,4.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,7.0
1,1.2276062,1.2008824,7.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,7.0
1,1.1201365,1.1139948,99.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,
1,0.9207327,1.0268779,6.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,7.0
1,1.0456146,1.0426819,5.0,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0
1,0.8761759,0.8775815,7.0,1.0,7.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0
1,0.6577089,0.7033185,99.0,2.0,,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0
1,0.9270421,0.960528,99.0,1.0,14.0,1.0,,,1.0,1.0,,4.0,1.0,10.0
1,0.3221,0.3581382,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,5.0
1,1.3627481,1.3874805,0.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0
1,1.1170112,1.1570889,99.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,10.0
1,1.6937424,1.8027852,4.0,2.0,,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,6.0
1,0.6744413,0.6766149,8.0,1.0,11.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,8.0
1,1.1492398,1.1744866,99.0,3.0,,1.0,,3.0,2.0,2.0,1.0,,1.0,8.0
1,0.958297,0.968954,99.0,1.0,10.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,,3.0
1,1.1837215,1.0585917,5.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,7.0
1,0.2301911,0.2529654,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0
1,1.3650405,1.4237584,7.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,7.0
1,1.4000995,1.4298023,99.0,3.0,,,4.0,,,2.0,4.0,4.0,1.0,5.0
1,0.7389076,0.7403671,8.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0
1,1.1282591,1.0079778,3.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0
1,0.5668952,0.5711182,8.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0
1,0.7903016,0.7806312,3.0,1.0,7.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,8.0
1,1.2155712,1.264406,8.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0
1,1.4098135,1.4505898,5.0,1.0,13.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0
1,0.6451607,0.6446571,99.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,8.0
1,1.2363379,1.2598287,8.0,1.0,10.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0
1,1.1369673,1.138537,5.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0
1,0.6687525,0.6666486,8.0,1.0,11.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0
1,0.9356145,0.9710212,5.0,1.0,13.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,9.0
1,1.2663348,1.0949488,8.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0
1,0.9276665,0.9958302,7.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0
1,1.1136103,1.1106681,99.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
1,1.342582,1.3851346,99.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0
1,0.4203621,0.4527346,6.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,7.0
1,0.6744413,0.6766149,5.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,7.0
1,1.3056823,1.3543953,10.0,1.0,14.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0
1,1.8736662,1.9227618,5.0,1.0,13.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0
1,1.8961635,1.6979368,2.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,10.0
1,0.3132909,0.2896889,7.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,7.0
1,0.4549994,0.4589482,7.0,1.0,11.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,7.0
1,0.5830845,0.5817164,8.0,1.0,11.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,0.0
1,0.8372259,0.8406902,5.0,1.0,11.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0
1,0.6918902,0.7986304,8.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0
1,0.7609701,0.7589444,8.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
1,0.6025978,0.5439296,7.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0
1,0.6387811,0.6354734,8.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0
1,1.4190907,1.1744866,5.0,1.0,13.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,7.0
1,0.535504,0.5372037,7.0,1.0,11.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0
1,0.8835037,0.8763543,8.0,1.0,9.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0
1,1.4177589,1.3776072,5.0,3.0,,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0
1,1.5677142,1.6193804,99.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0
1,0.7350089,0.7395709,10.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
1,0.4958602,0.5016513,8.0,1.0,11.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,8.0
1,0.6293338,0.6322676,7.0,1.0,11.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,7.0
1,1.1510216,1.1465691,8.0,1.0,7.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,10.0
1,0.6537955,0.6587056,0.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0
1,0.8466949,0.8466926,10.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,
1,0.6293338,0.6322676,6.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,7.0
1,0.8701713,0.8575438,6.0,1.0,7.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0
1,1.1497753,1.1850892,3.0,3.0,,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0
1,0.6641654,0.6627963,9.0,1.0,11.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,8.0
1,1.0301384,1.0582293,2.0,3.0,,2.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,8.0
1,1.9008864,1.9432056,99.0,3.0,,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0
1,0.8482541,0.8533818,99.0,2.0,,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,
1,0.5499899,0.6749617,9.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0
1,0.3831396,0.3844545,99.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,
1,1.2911217,1.1508843,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,10.0
1,1.474458,1.5205069,5.0,3.0,,4.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,8.0
1,1.9706721,1.7767872,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
1,0.7225544,0.7321349,6.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,7.0
1,0.6002776,0.6969821,7.0,1.0,6.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0
1,1.2741876,1.285535,2.0,2.0,,,,,3.0,4.0,4.0,,,2.0
1,1.1852899,1.2210979,5.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
1,1.1849391,1.2343599,8.0,3.0,,,,3.0,2.0,3.0,2.0,2.0,3.0,7.0
1,1.3857756,1.4163635,7.0,3.0,,1.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0
1,1.3645427,1.3924985,99.0,3.0,,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0
1,2.2350461,2.3072679,,1.0,14.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,7.0
1,1.1463145,1.1460857,4.0,1.0,7.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0
1,0.9718608,0.9734999,4.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,7.0
1,1.5074482,1.3447099,7.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,7.0
1,1.0291479,1.0633713,2.0,3.0,,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0
1,1.5584723,1.3997854,5.0,1.0,4.0,2.0,2.0,3.0,2.0,,3.0,2.0,2.0,5.0
1,0.7339966,0.6692582,6.0,1.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0
1,0.2662714,0.2448303,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,7.0
1,1.5312244,1.4722984,99.0,1.0,13.0,,,4.0,,3.0,,,1.0,6.0
1,1.6042223,1.6734699,99.0,3.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0
1,1.5355935,1.6979368,5.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
1,1.4744898,1.578573,99.0,2.0,,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
1,1.407347,1.4470509,5.0,1.0,13.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0
1,0.5616455,0.5644811,5.0,1.0,11.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0
1,1.5042132,1.3386455,1.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,8.0
1,0.2598724,0.2859671,99.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0
1,0.6451607,0.6446571,10.0,1.0,11.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0
1,1.1493353,1.0309705,3.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0
1,0.4149514,0.4176591,9.0,1.0,11.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0
1,1.9505554,1.645273,5.0,1.0,13.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,6.0
1,0.8182757,0.8207698,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0
1,0.9738527,0.9669692,5.0,1.0,7.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,7.0
1,1.2636603,1.3183746,7.0,1.0,14.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,7.0
1,0.7479483,0.748521,8.0,1.0,7.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0
1,0.533864,0.5342245,3.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
1,0.8462893,0.9867753,7.0,1.0,7.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0
1,0.7828875,0.9701487,3.0,1.0,7.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,6.0
1,1.0064609,1.0022286,5.0,1.0,7.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0
1,0.7225544,0.7321349,99.0,1.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0
1,0.8316579,0.8316007,9.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,9.0
1,1.05337,1.0488112,7.0,1.0,7.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0
1,0.5816461,0.5791869,4.0,1.0,11.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0
1,1.1655034,1.2842071,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,8.0
1,1.2221106,1.2300106,8.0,2.0,,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,6.0
1,1.878419,1.9484236,99.0,3.0,,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0
1,1.0638931,1.1327363,2.0,2.0,,2.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0
1,0.3831396,0.3844545,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,9.0
1,0.3810838,0.3798279,99.0,1.0,11.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,5.0
1,1.2314572,1.1612716,3.0,1.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0
1,1.2741876,1.285535,7.0,2.0,,2.0,3.0,2.0,1.0,2.0,,2.0,3.0,7.0
1,0.7958059,0.7949409,6.0,1.0,7.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0
1,0.7176856,0.7171003,5.0,2.0,,,3.0,3.0,,3.0,4.0,3.0,2.0,5.0
1,0.4478993,0.4163105,4.0,1.0,5.0,,4.0,4.0,3.0,1.0,,3.0,2.0,5.0
1,0.7132772,0.6692275,6.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0
1,0.855298,0.8626888,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,8.0
1,0.5885438,0.5907657,10.0,1.0,11.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
1,0.9662021,0.9600364,7.0,1.0,7.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0
1,1.5603782,1.3183746,2.0,1.0,13.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,6.0
1,0.5846,0.5788508,7.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,9.0
1,0.7225544,0.7321349,10.0,1.0,11.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,
1,0.9007711,0.8942789,3.0,1.0,7.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0
1,0.518473,0.5137855,8.0,1.0,7.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0
1,0.5764136,0.5417457,6.0,1.0,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0
1,0.6155053,0.7543733,5.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8989446,0.9329125,3.0,1.0,12.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0
1,1.1370492,1.0689485,5.0,1.0,6.0,,3.0,2.0,,3.0,3.0,2.0,,8.0
1,0.8495289,0.8527853,10.0,1.0,11.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,8.0
1,1.0128298,1.0028183,5.0,1.0,7.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,10.0
1,0.3488777,0.3857618,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0
1,1.4077144,1.2169387,6.0,2.0,,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,7.0
1,0.9544124,0.8580003,7.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,6.0
1,0.693823,0.6886505,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,7.0
1,0.9050847,0.8985425,5.0,1.0,7.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0
1,1.5861359,1.5323344,8.0,1.0,13.0,1.0,,4.0,1.0,1.0,2.0,2.0,4.0,5.0
1,0.4173313,0.4473974,5.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0
1,0.6800264,0.6774028,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0
1,0.6355557,0.6692582,8.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0
1,1.1536983,1.1797608,99.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,4.0,1.0,10.0
1,1.7586572,1.7846125,99.0,3.0,,3.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,
1,0.4835421,0.5478464,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,10.0
1,0.7745833,0.7680213,5.0,1.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0
1,1.1542828,1.1493887,5.0,1.0,7.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0
1,0.8684436,0.8640156,10.0,1.0,11.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,7.0
1,1.255383,1.2122909,8.0,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,7.0
1,0.9368498,0.9426904,,2.0,,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,
1,1.4741501,1.5314333,6.0,3.0,,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,7.0
1,1.7407843,1.4632117,,1.0,13.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,9.0
1,0.9184557,0.9215825,10.0,1.0,11.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,10.0
1,1.2861387,1.312669,99.0,1.0,13.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,9.0
1,0.5755009,0.5795619,5.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,7.0
1,0.8567922,0.864908,8.0,1.0,11.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
1,1.1463145,1.1460857,9.0,1.0,7.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0
1,1.1809273,1.2088299,99.0,3.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0
1,0.8287066,0.8271186,8.0,1.0,11.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,9.0
1,0.4686765,0.4675384,99.0,1.0,11.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,10.0
1,0.5436345,0.5812178,5.0,2.0,,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,10.0
1,0.5345236,0.5377802,99.0,1.0,11.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0
1,1.2940146,1.3075668,5.0,2.0,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0
1,0.7835176,0.7855104,8.0,1.0,9.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,5.0
1,2.3324091,2.4154334,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0
1,1.094691,1.0976412,7.0,2.0,,,3.0,1.0,,2.0,1.0,2.0,3.0,10.0
1,1.0664403,1.0710654,5.0,2.0,,3.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,
1,0.3552122,0.3191182,1.0,1.0,2.0,4.0,4.0,,3.0,4.0,4.0,4.0,1.0,10.0
1,0.512108,0.5099747,7.0,1.0,7.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0
1,1.2253431,1.2181892,99.0,1.0,7.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0
1,1.1501293,1.1306632,6.0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0
1,0.7127271,0.7114154,7.0,1.0,11.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,10.0
1,0.561343,0.5602297,10.0,1.0,11.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,5.0
1,0.9309489,0.9299283,6.0,1.0,9.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,6.0
1,0.8465955,0.8781915,8.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0
1,1.4991658,1.651286,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,9.0
1,1.0550294,1.0842084,6.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0
1,1.1105807,1.1019552,4.0,1.0,7.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,9.0
1,1.3903923,1.4212198,0.0,1.0,13.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0
1,0.7996737,0.7962371,5.0,1.0,7.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0
1,0.295852,0.2694283,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,6.0
1,0.5844559,0.5894946,10.0,1.0,11.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,6.0
1,0.8267338,0.8285576,7.0,1.0,11.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,7.0
1,0.9684057,0.9588494,5.0,1.0,7.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,6.0
1,1.9539669,2.003011,99.0,3.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0
1,1.6029086,1.651286,99.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0
1,1.9505554,1.645273,5.0,1.0,13.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0
1,0.9147322,0.9413328,5.0,3.0,,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,7.0
1,0.7990538,0.8028936,9.0,1.0,11.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,10.0
1,0.7454223,0.744038,8.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0
1,0.846472,0.838892,10.0,1.0,11.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0
1,2.0689809,2.1256857,99.0,1.0,4.0,,4.0,,,3.0,,,,7.0
1,0.5217424,0.4711635,5.0,1.0,8.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,,5.0
1,1.6042223,1.6734699,5.0,1.0,13.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0
1,0.8429944,0.7554672,7.0,1.0,12.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,8.0
1,0.8660698,0.8650065,4.0,1.0,7.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,8.0
1,0.9247153,0.9150532,99.0,1.0,7.0,2.0,,2.0,2.0,2.0,,2.0,,5.0
1,1.5274863,1.366555,2.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,7.0
1,0.9933708,0.9985168,6.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0
1,0.7791582,0.8678824,7.0,1.0,8.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0
1,0.6785675,0.6818781,8.0,1.0,11.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0
1,0.9365888,0.9296587,9.0,1.0,11.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0
1,1.4377133,1.2956706,4.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,6.0
1,1.3086601,1.3527207,7.0,1.0,13.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,7.0
1,0.4480279,0.4512152,99.0,1.0,11.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,8.0
1,0.4868744,0.4861632,10.0,1.0,11.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0
1,0.5844559,0.5894946,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,10.0
1,0.9219919,0.9190389,7.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0
1,0.8697729,0.8615185,3.0,1.0,7.0,,4.0,3.0,,2.0,3.0,2.0,,5.0
1,1.1453292,1.1889921,5.0,1.0,13.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,7.0
1,1.0116864,1.0181271,7.0,1.0,7.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0
1,1.1591407,1.1159117,99.0,3.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,6.0
1,0.921279,0.9546601,5.0,3.0,,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0
1,0.8506488,0.8530461,5.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,8.0
1,0.7651749,0.7613613,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,5.0
1,1.1905413,1.232724,5.0,1.0,13.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0
1,0.6792454,0.6800517,99.0,1.0,11.0,1.0,1.0,,1.0,1.0,,3.0,1.0,7.0
