Poids,Poids1,nou1,r36a,r36ab,ivt1_2,Q27_i2,q27_i22,q27_i18,n43_i4,n43_i6,qcb1_i3,q27_i8,q27_i17,q27_i14,q27_i23,q32
0.7130081,0.4915245,5,1,6,11,1,2,4,1,4,1,1,2,3,3,1
1.0011536,1.1806295,7,1,13,15,3,2,3,1,4,3,2,4,2,4,3
0.8182793,0.6480171,7,1,5,4,4,4,4,3,4,2,4,3,3,4,3
0.7821214,0.8056588,10,2,15,11,1,1,4,1,4,1,1,1,4,1,1
1.4441137,1.823205,5,3,14,14,4,3,1,5,2,2,2,1,1,2,1
1.1286515,0.8960357,99,1,5,14,3,3,1,2,2,3,3,2,2,2,4
1.0438981,1.0261601,5,2,15,9,2,4,3,2,3,3,2,2,3,2,2
1.2184837,0.7119788,0,1,2,2,4,4,1,4,1,4,3,1,4,1,1
1.0150708,1.2489423,5,1,12,15,2,2,3,2,3,3,2,2,2,2,1
1.2438982,1.5412828,99,1,3,10,4,1,2,4,4,4,4,1,4,1,1
0.6190613,0.7789726,99,1,12,9,1,4,4,1,4,4,2,4,1,2,3
1.096802,1.1884477,7,1,8,11,2,5,2,2,5,1,3,5,5,3,2
1.2816249,1.5382364,2,3,14,14,2,2,2,2,3,2,2,2,2,2,2
0.8759727,0.6891218,4,1,5,8,2,1,1,1,3,1,3,2,2,3,1
1.4937034,1.1702011,99,1,5,8,3,5,2,3,2,3,3,2,3,3,2
1.1750541,0.9815958,10,1,9,12,1,1,4,1,4,1,1,1,1,2,1
0.9436474,0.9561362,8,2,15,9,2,5,5,3,2,3,2,1,2,3,1
1.0013149,0.8554349,99,1,9,12,1,3,3,2,4,2,3,1,1,1,1
1.0682567,1.358816,2,1,3,8,4,4,1,3,1,4,3,2,5,2,2
1.2538356,1.0634626,99,1,9,4,1,2,1,2,3,2,3,2,2,2,2
1.4165152,1.771244,5,1,3,6,3,2,3,2,2,2,2,2,3,2,4
0.869993,0.6974037,2,1,5,8,4,2,1,1,1,1,4,1,1,1,1
1.0388447,0.8772179,10,1,9,12,1,2,2,1,4,1,4,2,3,3,1
0.8912532,1.0836405,2,1,3,4,4,4,1,4,2,4,3,1,4,2,1
1.0388447,1.2681237,99,3,14,7,4,5,2,4,1,4,1,1,3,1,2
1.0115001,1.23409,99,1,12,14,1,4,4,1,4,1,4,2,2,2,1
1.049755,1.2503052,5,1,16,8,3,2,2,3,3,2,3,2,2,2,2
1.0135971,0.8486058,6,1,9,12,2,2,1,2,2,1,2,1,1,1,2
0.6969997,0.6006508,10,1,9,12,1,1,2,1,3,1,1,2,3,3,1
1.0976857,0.8669665,3,1,5,8,4,4,1,1,1,4,4,4,4,3,2
1.2717385,0.9796879,5,1,5,8,2,2,2,2,3,2,3,2,2,3,2
0.6961759,0.8969733,7,1,7,9,2,2,2,2,2,2,2,2,2,3,2
1.0120082,0.5943804,0,1,2,2,3,3,3,3,2,4,4,1,4,1,1
0.8568152,0.7406349,99,1,9,12,2,2,2,2,2,3,2,2,3,2,2
1.276228,1.2828542,7,2,15,4,4,4,4,4,1,2,4,1,1,1,1
1.1436303,0.8818237,8,1,5,8,2,2,1,2,2,1,1,1,1,1,2
1.4408748,1.2539756,99,1,9,12,2,2,3,4,2,3,2,2,3,1,1
0.6858978,0.854153,99,1,3,14,1,3,2,4,3,2,2,1,1,1,1
0.97076,0.8254077,10,1,9,12,1,1,4,1,2,1,2,2,2,3,2
0.9963071,1.1920372,7,3,14,12,2,1,3,3,4,3,3,1,3,1,2
0.6945479,0.857987,5,1,12,8,2,1,3,2,4,2,2,2,1,3,2
0.9056699,0.7527516,99,1,9,12,2,2,1,3,2,2,2,5,3,2,2
0.9056699,1.1122432,99,1,3,7,5,3,5,2,3,2,3,2,3,3,1
1.1514795,0.9035604,3,1,5,8,4,4,4,3,2,4,1,3,3,4,2
1.2408595,1.5809883,2,3,14,12,1,2,1,1,4,1,2,2,2,2,3
0.9464911,1.1819425,6,3,14,8,2,3,2,2,3,2,3,3,2,3,2
0.8583171,0.6990336,8,1,5,8,3,2,2,2,2,2,3,2,1,2,2
0.798429,1.0130516,2,1,3,4,3,4,3,4,1,2,3,2,3,2,3
0.7939541,0.5266709,7,1,4,2,3,3,1,2,2,1,2,3,2,2,1
0.8168047,0.6782745,5,1,9,14,1,1,1,1,4,1,4,4,1,1,1
0.7465463,0.7640242,3,2,15,11,1,2,2,1,3,1,3,1,2,3,1
1.465299,1.2330438,9,1,9,12,1,1,4,1,4,1,1,4,1,4,2
1.3608673,0.9486259,6,1,4,11,1,2,2,2,2,2,3,2,2,3,2
1.1514795,0.7787333,2,1,4,7,3,4,1,2,2,4,4,1,3,1,1
0.778098,0.6686527,4,1,9,15,2,1,3,2,4,3,2,2,3,2,2
0.7739118,0.6268188,4,1,5,8,4,4,1,3,1,3,4,3,2,3,2
0.928798,1.1638885,7,3,14,15,2,3,2,3,2,1,2,3,2,4,2
1.2133306,1.5006196,0,3,14,15,1,3,2,2,3,5,2,1,2,1,1
1.6856557,1.4119288,10,1,9,12,1,1,1,1,4,1,1,1,2,4,3
0.8497291,0.8482265,7,2,15,14,1,4,2,3,4,3,2,1,1,4,2
1.3297808,1.6136938,10,3,14,11,3,2,2,3,3,2,2,2,2,2,2
0.7225016,0.5652642,6,1,5,8,3,2,2,2,2,2,3,2,2,2,2
0.6525941,0.8098271,5,1,3,3,2,2,3,2,2,3,3,3,3,2,2
0.7560084,0.5946153,3,1,5,6,4,4,2,4,3,4,4,2,3,2,1
0.8062716,0.9752867,10,3,14,12,1,1,1,1,1,1,2,1,1,1,2
1.040226,1.2393703,0,1,3,4,4,4,4,4,1,4,1,1,4,1,1
0.9591154,0.6565626,3,1,4,6,2,2,4,1,3,2,4,1,3,1,1
1.0971347,0.7283469,2,1,4,2,3,4,1,3,2,4,4,2,3,1,4
0.9122723,1.1294742,4,1,3,15,2,3,4,1,3,2,2,1,3,1,1
1.0115001,1.23409,99,1,12,15,3,4,1,2,1,3,3,2,3,2,1
1.1622074,1.5164663,5,1,7,16,2,3,2,3,2,3,1,1,2,2,1
0.9033771,1.1121633,99,1,12,14,1,2,3,2,3,2,1,2,1,2,2
0.6141548,0.5285427,8,1,9,12,1,2,5,1,3,1,5,1,2,1,1
1.0534432,0.8412337,6,1,5,8,5,2,5,3,2,2,5,3,2,5,2
0.7196902,0.603559,10,1,9,12,1,1,2,1,4,2,3,1,2,2,1
0.7872086,0.5363629,0,1,1,1,3,4,2,2,2,1,3,1,4,2,2
0.734898,0.5858828,6,1,5,8,3,3,1,3,1,1,2,2,1,2,2
1.3433056,1.6565528,8,1,16,8,2,1,1,1,3,2,1,1,3,2,2
1.0891987,0.9073188,8,1,9,11,1,2,2,2,3,3,3,1,3,2,1
0.6081475,0.4183508,2,1,4,6,4,4,1,4,1,4,4,1,4,1,1
0.8659042,0.7357314,10,1,9,11,1,1,2,1,4,1,1,2,1,1,1
0.7114319,0.6008762,99,1,9,12,3,2,1,4,2,2,3,1,3,1,4
1.0753486,1.3128245,5,1,16,16,3,3,3,2,3,3,3,3,3,3,2
1.1839316,1.4254965,99,1,12,11,1,2,4,1,2,4,1,1,3,1,2
0.5587424,0.3225223,7,1,2,8,1,1,1,2,1,1,2,1,2,2,1
1.276228,1.5341398,99,4,16,15,3,4,3,3,3,3,3,3,3,3,4
0.9593383,0.8151636,5,1,9,12,1,1,2,1,4,1,1,1,1,4,2
0.7323129,0.5789155,4,1,5,8,2,4,2,1,3,1,2,2,2,3,2
1.0971347,1.4367143,8,1,7,9,1,2,2,1,4,1,2,4,1,4,3
0.9099856,0.7611047,10,1,9,12,1,1,4,1,4,2,1,1,2,1,2
1.070968,0.840664,4,1,5,8,3,4,3,3,3,2,3,3,3,3,2
1.3074583,1.6069435,0,1,3,4,4,4,1,4,2,4,4,1,4,2,1
1.1228806,0.7162723,9,1,6,12,1,1,2,2,3,2,1,1,2,1,2
0.8730641,1.0920974,8,3,14,16,3,3,3,3,3,2,3,3,3,2,1
0.8660182,1.0858709,1,1,3,4,4,4,1,4,2,4,4,2,4,2,1
0.6969997,0.5611702,6,1,5,8,2,4,2,2,2,3,2,3,2,3,2
1.1198162,1.3832514,6,3,14,15,2,1,1,3,3,1,2,2,2,3,1
1.4063858,1.7041148,99,1,3,14,2,3,1,4,1,3,5,1,3,1,1
0.753349,0.5875443,7,1,5,9,2,2,2,1,2,1,2,2,2,2,2
1.0583688,0.8307233,10,1,5,8,1,1,1,1,1,1,1,1,1,1,2
1.1156787,1.5194445,7,1,7,12,1,1,3,1,3,1,3,1,2,1,1
0.8660182,0.6865982,1,1,5,7,4,4,1,4,1,4,4,1,4,1,1
1.2058762,1.4479339,3,1,12,14,3,4,4,4,4,3,4,2,4,2,1
0.6945479,0.477893,2,1,4,7,4,4,1,4,1,4,4,1,4,1,1
0.6522043,0.498971,7,1,5,8,2,2,2,4,2,2,2,2,2,2,1
1.2405912,1.2640141,7,2,15,8,2,1,2,1,2,2,1,2,1,1,2
0.7694598,0.9528748,6,1,16,11,2,2,2,2,3,2,3,2,3,2,2
1.1967145,1.2977563,6,1,11,4,2,2,2,3,2,3,2,1,4,3,1
0.9098946,0.7581424,10,1,9,12,3,3,3,4,1,2,3,3,2,2,3
1.1622698,1.4310989,99,1,16,16,3,3,1,3,3,3,3,2,1,2,1
1.2101331,1.4653598,99,4,16,16,5,5,5,5,5,5,5,5,5,5,4
1.1436303,1.4991512,7,1,7,9,3,3,3,2,2,3,2,2,2,2,2
1.4116906,1.185431,9,1,9,12,1,1,2,1,4,1,3,2,2,3,3
1.1622074,0.8920086,6,1,5,8,3,4,5,2,5,3,3,2,3,3,2
0.9123816,1.124553,0,1,3,4,3,3,2,3,2,3,2,2,4,2,2
0.9251693,0.9270369,7,2,15,8,2,3,1,4,4,2,2,1,3,1,4
1.0347319,0.908234,9,1,9,12,1,1,4,1,4,1,1,1,1,2,2
0.7880473,0.5347401,6,1,4,4,4,4,2,4,2,3,4,1,2,2,1
0.6479567,0.4229657,7,1,6,6,3,2,3,2,4,3,2,1,2,1,2
1.3586653,1.0783387,8,1,5,8,1,2,4,1,4,1,2,1,1,3,2
0.5803826,0.7044141,7,1,13,9,3,3,1,3,2,4,5,3,3,3,2
0.9123252,0.9158691,99,2,15,12,3,3,5,4,3,5,4,1,1,2,1
0.8758051,0.7410557,8,1,9,12,2,2,2,2,3,2,2,2,2,2,1
0.8305522,1.0050404,99,3,14,15,4,4,4,4,4,4,4,4,4,4,3
0.9667301,0.7959617,10,1,9,10,1,1,4,1,4,2,1,1,3,1,3
1.4441137,1.1782945,4,1,5,14,2,2,1,2,3,2,3,1,4,1,1
1.0664989,1.3169123,0,1,3,2,4,4,1,3,2,4,4,1,4,1,1
0.7582873,0.9300242,2,1,12,14,4,4,1,4,1,4,3,2,4,2,1
1.0534607,1.3902522,8,1,7,9,1,4,1,1,4,1,2,2,3,3,2
1.1724757,1.5718459,7,1,7,9,3,2,4,2,2,3,3,3,1,3,2
0.9870259,0.8064657,6,1,9,7,2,2,1,2,3,2,3,1,3,1,1
0.6609027,0.9112502,6,1,7,8,1,1,4,1,4,1,2,3,1,4,2
0.6790681,0.4525115,9,1,4,7,3,4,2,4,2,3,4,2,4,2,1
0.8061469,1.0214046,9,1,13,14,4,2,2,1,1,2,3,1,2,2,2
1.0799754,0.8435779,5,1,5,8,2,4,2,2,3,2,2,3,2,2,2
1.195665,0.8025858,3,1,4,3,3,4,1,3,2,3,3,2,3,2,1
1.0898532,1.3819358,1,1,3,4,4,4,2,4,2,3,3,2,4,2,1
0.6752635,0.8078374,8,1,12,12,2,2,2,1,2,2,2,1,2,2,2
0.9198864,0.7648152,99,1,9,7,2,3,1,2,3,2,4,2,4,2,1
0.9874389,1.2313976,0,1,3,4,3,1,1,3,1,2,3,2,3,1,1
0.9558012,0.790243,8,1,9,11,2,2,2,2,2,3,2,2,2,2,2
1.1079124,1.3243288,1,1,12,12,2,3,3,2,2,2,3,2,2,2,2
0.615388,0.5260903,6,1,9,11,1,1,2,2,4,1,3,2,2,3,2
0.9945095,0.82266,99,1,9,12,1,1,1,2,2,2,2,1,1,1,3
1.3714513,1.6793221,5,1,3,4,2,2,1,4,2,1,4,1,3,3,2
1.0609881,1.3059481,7,1,3,8,2,4,4,4,2,3,4,1,2,1,1
1.3200324,1.0907305,10,1,9,14,1,1,3,1,4,1,4,1,2,1,1
1.0043168,0.7820765,4,1,5,8,4,4,2,3,1,2,3,1,3,2,1
0.7433397,0.92043,5,3,14,1,2,2,2,3,2,2,2,2,2,2,2
1.1436303,0.9438635,9,1,9,11,1,3,2,1,4,1,2,3,1,3,1
1.2078009,0.9499521,99,1,5,13,2,4,2,5,3,3,2,2,2,2,3
0.6803762,0.4811073,5,1,4,8,1,4,4,1,3,4,4,2,2,2,2
0.9982073,0.7789705,2,1,5,4,3,3,2,3,3,2,2,2,3,2,1
1.3895187,0.7963557,0,1,2,2,4,4,1,3,2,4,3,1,4,1,1
1.0086973,1.0257415,7,2,15,8,3,2,2,3,2,2,3,3,1,4,3
1.0425119,1.2833855,6,3,14,8,1,1,1,4,4,1,1,4,1,3,2
1.0147488,1.0110899,0,2,15,9,3,1,4,1,1,1,4,2,2,2,3
1.0438981,1.0261601,4,2,15,8,2,2,2,1,4,2,1,2,1,2,1
1.2758408,1.5401068,6,1,12,14,5,5,5,5,2,5,2,4,2,2,2
1.2344599,1.0473098,8,1,9,11,1,4,4,1,4,3,1,2,1,4,1
1.276228,0.8545055,8,1,4,2,2,3,1,1,1,2,1,1,3,1,1
0.7591392,0.6531787,5,1,9,12,2,2,2,3,3,1,3,2,2,2,2
0.8918411,0.7697177,99,1,9,12,1,1,2,2,4,2,2,2,1,1,2
1.0971347,1.3076404,7,3,14,14,1,1,1,1,4,1,2,1,2,1,1
1.0115001,0.7975634,5,1,5,8,2,3,3,2,3,2,2,3,2,3,2
1.1051377,0.9204138,9,1,9,12,1,2,2,1,2,2,3,2,4,2,2
0.677537,0.5529288,4,1,5,7,3,4,3,2,2,2,2,1,2,3,2
1.2944592,1.5566511,5,3,14,15,4,3,4,3,2,3,2,2,2,3,1
1.1925049,1.495358,99,1,12,14,4,4,3,3,1,2,3,3,2,3,1
0.7323129,0.5789155,0,1,5,8,4,4,1,4,3,3,3,4,3,3,1
0.7560084,0.5124691,6,1,4,7,4,4,1,3,2,4,3,2,3,3,2
0.7502074,0.9325291,6,1,12,14,3,4,1,3,2,3,3,1,3,2,2
1.2990288,1.0181346,3,1,5,14,4,4,1,4,1,2,2,2,2,2,2
0.8518863,0.4938472,99,1,2,14,2,3,3,1,2,3,3,2,3,5,2
1.1514795,1.3981018,3,1,16,16,4,4,2,4,1,3,4,2,2,3,2
1.1010077,0.9154396,5,1,9,12,1,1,2,1,3,1,4,1,1,4,2
0.9949143,0.6984103,5,1,4,8,2,4,1,2,2,2,3,1,2,2,1
1.2006755,0.8102753,3,1,4,5,2,2,2,2,3,4,2,1,2,2,1
1.1622074,1.5164663,8,1,7,9,1,4,3,1,3,2,2,3,2,3,2
1.2572799,1.6212777,99,1,3,8,2,3,1,1,3,2,4,1,2,2,2
0.5738213,0.7683844,7,1,7,9,2,2,3,2,3,3,2,3,3,3,2
1.2990288,1.6102033,4,1,3,8,3,4,2,3,2,2,3,2,3,3,1
1.2867751,1.0928239,99,1,9,16,2,2,1,1,3,1,2,5,1,5,2
1.0542133,0.8165988,5,1,5,8,2,2,1,2,3,2,2,1,2,2,2
1.416674,1.7343068,99,3,14,15,2,2,2,3,3,2,3,1,4,2,1
1.1631668,1.4262006,5,3,14,15,3,5,2,5,2,2,2,2,2,2,3
0.5738213,0.4519755,6,1,5,7,4,4,2,2,1,3,1,3,3,3,2
1.2728499,1.0915464,10,1,9,12,1,1,2,4,4,1,3,3,2,4,2
1.1436303,1.364468,5,3,14,15,2,2,2,2,2,2,2,2,2,2,2
0.9123816,0.6128244,2,1,4,6,4,4,5,3,2,4,4,2,4,2,2
1.1936884,0.6967705,4,1,2,2,3,4,4,3,2,3,3,2,4,2,1
0.7361093,0.9560708,2,1,3,4,2,4,1,1,3,2,4,1,4,1,1
1.0153577,0.6778511,3,1,4,6,3,4,2,2,2,3,3,2,3,2,2
1.0715605,1.4037035,7,1,7,9,2,4,4,1,3,2,2,3,2,3,2
1.3262244,1.0715594,7,1,5,8,3,4,1,4,1,2,5,2,5,5,1
0.6766794,0.8819952,6,1,7,9,1,1,2,1,3,1,2,2,3,3,2
1.4000165,1.1012419,7,1,5,8,2,1,2,2,3,2,1,1,1,1,2
1.3256336,1.7379068,7,1,7,9,2,2,1,2,3,2,3,2,3,2,2
0.8762195,0.8993639,5,2,15,10,5,2,2,2,2,1,5,5,2,5,2
0.7928738,0.9596853,4,1,3,7,2,5,1,5,2,2,2,2,3,2,2
0.734898,0.9065512,5,1,12,14,5,5,2,5,5,2,5,2,5,2,1
1.2300112,1.0116091,7,1,9,12,2,1,3,4,2,2,1,5,2,3,4
0.6969997,0.4836444,3,1,4,6,4,4,1,3,1,4,3,1,3,2,1
1.011786,0.8318302,2,1,9,5,2,2,4,2,4,2,2,2,2,2,2
0.9836383,0.5601501,99,1,2,14,3,3,1,5,5,2,3,2,2,3,1
0.8234087,0.9058024,5,1,8,14,2,4,1,3,2,3,3,1,4,1,1
1.0364065,0.8087736,5,1,5,8,3,4,3,3,2,2,1,3,5,3,2
1.0828699,0.9153401,6,1,9,12,2,3,3,3,3,2,3,3,3,3,2
0.7465463,0.6320342,8,1,9,8,1,1,1,4,4,1,3,1,2,2,2
1.040226,1.0139571,7,2,15,14,3,3,1,2,1,3,1,3,3,4,1
1.0701292,0.8445615,6,1,5,8,3,4,1,5,2,3,4,5,2,5,4
0.9628516,0.6475304,0,1,4,6,4,3,2,3,1,4,3,1,4,1,1
1.2300112,1.4624022,99,1,12,14,3,4,5,3,2,5,5,1,5,2,1
1.2058762,1.0016006,99,1,9,12,1,1,3,1,4,2,2,1,1,2,1
0.7077399,0.5684707,7,1,5,8,4,4,2,4,2,4,2,4,2,4,3
1.195665,0.9312362,6,1,5,9,2,4,4,2,2,1,2,2,2,2,1
0.5927746,0.4946747,5,1,5,8,3,4,2,3,2,3,3,3,2,2,2
0.7518116,0.5796058,6,1,5,8,3,4,3,3,2,4,4,3,4,4,2
0.5803826,0.4552463,3,1,5,7,3,4,2,3,2,3,3,2,3,2,1
1.0677911,1.3870108,5,1,7,9,2,2,2,2,3,1,2,2,3,2,1
0.6993818,0.8780724,99,4,16,7,3,3,3,3,4,3,4,3,3,3,2
1.1581417,1.423071,5,1,12,9,1,2,4,1,3,2,3,3,1,3,2
1.16631,1.3968384,5,3,14,6,2,2,2,2,2,1,1,1,2,2,1
1.1985936,0.9477128,4,1,5,8,3,2,2,3,2,2,3,3,2,4,2
1.0844026,0.9015474,10,1,9,11,2,2,2,5,2,2,3,3,2,4,1
1.0877792,0.8541365,99,1,5,14,3,3,3,4,4,3,3,3,3,3,2
0.770734,0.5152993,3,1,4,6,4,4,2,3,2,4,3,2,2,2,2
1.2466228,0.9761285,6,1,5,8,3,4,2,3,2,3,3,2,3,3,2
0.5607148,0.6952376,7,1,12,14,2,1,2,2,1,2,2,1,2,2,1
1.1395994,1.5555391,8,1,7,9,2,5,3,1,3,2,2,2,2,4,2
0.7143337,0.5612029,4,1,5,3,3,3,2,3,2,3,3,2,3,2,2
1.0916191,0.7449968,3,1,4,6,3,4,1,3,2,3,2,2,2,1,2
1.2510234,0.9878762,6,1,5,8,2,3,2,3,2,2,2,2,2,3,2
1.1421243,1.44605,99,1,12,14,2,1,2,1,2,2,3,2,2,2,1
0.615388,0.7605267,99,1,13,14,3,3,3,3,3,3,3,3,3,3,1
1.1964519,1.5793164,7,1,7,13,1,4,2,1,3,2,2,1,2,4,2
1.2771165,1.5199438,5,3,14,15,2,3,2,2,5,2,5,5,5,5,1
0.9198864,1.2147663,5,1,7,8,2,4,2,2,2,1,1,2,2,4,1
1.0971347,0.7283469,1,1,4,4,3,4,3,4,2,4,1,2,3,3,1
1.3866086,1.6376921,6,3,14,8,5,5,5,3,5,5,3,3,2,3,2
0.6969997,0.5611702,5,1,5,7,2,2,2,2,3,2,3,2,2,3,1
1.1631668,1.4262006,99,3,14,12,2,3,1,1,2,2,3,2,1,1,1
1.3459119,1.6752135,99,1,12,14,1,4,5,4,2,1,1,1,1,1,2
0.7852752,0.6130778,8,1,5,8,2,2,2,2,2,2,2,2,2,2,2
0.8489426,0.5678179,99,1,4,9,2,4,1,2,2,3,3,2,2,2,1
0.9379191,1.1412139,9,1,3,4,2,4,2,3,2,2,3,3,2,1,3
0.9894444,0.8258204,5,1,9,12,2,2,2,2,5,3,2,2,3,3,2
0.9832555,0.8411381,8,1,9,9,1,2,3,1,4,2,4,2,1,1,2
0.7956204,0.9793596,8,1,12,8,2,1,1,2,2,2,2,3,1,4,2
0.6479567,0.7949526,99,1,16,16,2,2,4,3,2,1,2,2,2,3,2
1.1010077,0.855268,2,1,5,8,1,1,3,1,3,1,1,2,3,3,1
1.0115001,1.0319513,7,2,15,9,2,2,3,2,2,2,2,2,3,2,4
1.1039679,0.6535964,0,1,2,2,4,4,1,4,1,4,1,1,4,2,4
0.9434338,0.7703018,10,1,9,11,1,1,3,1,3,1,4,2,3,3,2
1.3256336,1.3226861,7,2,15,8,3,3,2,3,2,1,2,3,3,2,2
1.2256845,1.5876449,5,1,7,8,2,3,4,1,4,2,2,4,2,1,2
1.0677421,0.8387243,6,1,5,14,2,1,3,3,4,1,3,1,5,2,1
0.6969997,0.9540218,7,1,7,8,2,3,3,2,3,2,2,2,2,3,2
1.3074583,0.836509,8,1,6,13,2,1,4,1,4,1,3,2,2,3,3
1.2753586,1.5240928,6,1,16,3,3,3,2,2,2,2,3,3,2,3,2
0.8095005,0.9909367,99,3,14,15,1,5,5,4,5,1,5,1,2,1,1
1.0424092,1.2559143,0,3,14,4,4,4,2,4,2,4,1,4,4,2,1
1.1764827,1.0007552,99,1,9,12,1,1,3,1,4,1,3,3,1,1,2
0.8914181,0.5893506,10,1,6,11,1,3,2,1,4,1,3,2,2,3,2
0.9165855,0.8922316,99,2,15,11,1,3,2,3,3,2,4,2,2,3,3
0.9738113,1.1592555,99,1,12,15,2,4,2,1,2,2,3,3,2,3,2
1.1437594,1.4581155,7,1,3,4,1,2,3,2,3,2,2,3,2,3,2
1.0077283,0.8665906,10,1,9,12,1,2,2,1,1,2,2,1,4,2,2
1.0971347,1.0934545,7,2,15,4,4,1,4,4,4,1,3,2,3,1,2
0.7143337,0.5612029,6,1,5,8,4,4,1,2,1,4,2,4,4,4,2
0.7433397,0.92043,5,3,14,8,2,4,2,2,2,2,3,2,2,2,2
0.8663138,1.0678039,4,3,14,14,2,3,2,1,3,2,2,1,3,2,1
1.070968,0.8998082,99,1,9,14,2,1,2,3,3,2,2,2,1,2,2
0.7591215,0.6377031,7,1,9,12,3,3,2,2,2,2,4,2,3,3,3
1.0971347,1.0934545,5,2,15,15,2,3,2,3,3,2,3,2,2,3,2
1.1012502,0.8496892,99,1,5,14,3,1,2,3,2,2,3,1,3,2,2
0.9625012,1.2193141,1,1,3,4,5,4,5,5,5,4,3,1,3,1,1
0.9393362,0.941322,8,2,15,4,3,3,2,4,2,2,2,2,2,2,2
1.0112565,1.2151136,8,1,12,14,1,1,2,2,2,2,2,2,1,1,1
1.2129997,1.4860163,3,3,14,15,2,3,3,2,2,2,2,3,3,2,2
0.9558012,1.142391,7,3,14,12,3,3,3,3,3,4,3,3,3,3,3
1.040315,0.695693,1,1,4,4,3,3,2,3,5,5,3,2,3,2,1
1.3450159,1.3342723,6,2,15,8,3,3,2,1,4,2,1,1,2,3,2
0.9146116,1.1697637,1,1,3,7,4,4,1,4,1,4,4,2,4,2,1
0.6752635,0.8078374,7,3,14,14,1,2,1,2,2,3,2,2,2,2,2
0.6638065,0.5170096,99,1,5,14,4,4,1,4,1,4,3,4,2,4,1
1.0001258,1.225134,99,1,3,14,3,3,1,3,2,3,5,1,4,2,1
0.9523983,0.6688928,4,1,4,4,2,3,5,3,5,2,3,2,3,3,2
1.16631,1.4277103,2,1,3,7,3,4,1,3,1,3,4,2,3,2,1
0.753349,0.5063749,3,1,4,6,4,4,1,3,1,3,3,2,4,2,2
1.3262244,1.5010796,10,1,8,11,1,1,4,1,3,2,2,3,2,3,2
1.0974371,0.9037275,0,1,9,12,1,1,1,1,4,2,3,1,3,2,1
1.2728499,0.7408298,2,1,2,3,2,4,2,2,2,4,3,2,2,2,1
1.3704653,1.1564064,99,1,9,11,2,3,3,3,3,2,2,2,2,2,2
0.753349,0.9292147,4,1,3,9,4,4,2,4,2,4,2,3,4,4,2
0.7345937,0.6288005,4,1,9,12,4,4,4,4,4,4,4,4,4,4,3
1.3459119,1.0826511,6,1,5,8,3,3,2,3,2,2,2,2,2,2,2
0.7872086,0.6328835,99,1,5,8,3,4,2,4,2,1,3,1,3,1,1
1.1315596,1.1738495,99,2,15,4,3,4,2,3,2,4,3,1,4,2,1
1.4116906,1.7136827,99,1,16,4,5,5,5,5,5,5,5,5,5,5,4
1.2717385,1.549399,7,1,3,9,1,3,1,2,3,3,4,1,2,3,1
0.7733721,0.5452213,4,1,4,6,4,4,1,3,2,3,3,3,3,2,2
1.0149571,0.8632702,9,1,9,12,1,4,1,1,3,1,4,1,2,3,2
0.9379191,0.9336531,3,2,15,2,3,4,3,3,2,2,2,3,2,2,2
0.753349,0.9292147,10,1,3,3,3,1,5,3,1,4,1,3,4,4,2
1.134174,1.384766,99,3,14,14,4,4,4,4,4,4,2,4,4,4,3
0.8868207,0.7337639,7,1,9,14,1,1,2,2,3,2,3,3,2,4,2
1.2990288,1.5753855,10,3,14,14,1,1,4,1,4,3,1,4,4,4,2
0.6585779,0.8376333,99,1,3,3,1,1,1,1,1,1,1,1,1,1,1
0.839432,1.0276971,99,1,16,16,5,2,2,5,5,5,5,2,3,2,4
0.6439846,0.851632,7,1,7,4,2,3,5,1,2,1,5,2,3,2,1
1.4358064,1.2390635,99,1,9,12,1,1,1,1,4,1,4,1,1,1,1
0.9667301,1.1506581,99,1,12,8,4,2,3,4,2,2,3,2,2,2,1
0.6479567,0.8125221,2,1,3,4,2,1,1,2,2,2,1,1,3,1,2
0.753349,0.9292147,8,1,3,2,2,2,1,2,1,2,4,3,3,2,2
0.753349,0.5063749,2,1,4,14,4,4,2,4,1,4,4,2,3,2,1
0.9898354,0.9801543,7,2,15,14,2,2,3,1,2,1,3,1,2,2,1
1.1555839,0.9086576,8,1,5,8,3,4,3,3,3,3,3,3,1,3,2
1.6171236,1.9561038,3,1,16,14,3,4,2,3,2,3,2,2,3,3,1
1.1326358,1.4341559,0,1,3,2,4,4,1,4,1,4,3,1,4,1,1
0.7323129,0.5789155,4,1,5,8,3,4,1,4,2,3,4,3,2,2,2
1.3381693,1.6821947,2,1,3,4,3,3,2,2,2,4,1,2,3,2,1
1.1010077,1.3233778,99,3,14,15,4,4,4,1,1,2,2,2,3,3,1
0.7955592,0.6286934,5,1,5,8,2,3,2,1,4,2,3,1,2,2,2
1.3334621,1.1249486,7,1,9,12,2,3,1,2,3,2,3,2,2,3,2
0.9466101,1.1216335,99,4,16,16,5,5,5,5,5,5,5,5,5,5,4
0.753349,0.4837112,5,1,6,9,5,3,2,5,5,3,3,2,2,3,2
1.0043168,1.0119131,99,2,15,12,1,3,2,1,2,1,1,3,1,3,2
0.6175603,0.7866904,6,1,3,9,3,2,3,2,3,2,3,2,2,3,2
0.9123252,0.9158691,4,2,15,9,4,4,1,4,1,3,4,2,2,3,2
1.1426287,0.8913704,6,1,5,8,2,3,2,1,2,2,3,1,2,2,2
0.8137069,0.6786532,10,1,9,11,1,1,1,1,3,1,1,1,1,1,1
